order_id,customer_id,customer_name,product_id,product_name,product_category,payment_type,qty,price,datetime,country,city,ecommerce_website_name,payment_txn_id,payment_txn_success,failure_reason
C4985D07,4a6f686e20436f6f706572555341,John Cooper,1132,Mountain Bike,Sporting Goods,Bank Transfer,4,339.49,2024-05-03T16:40:09.000-07:00,USA,New York,Amazon,854DE672,Y,
DF3D0AFE,4d6175726963652044616e6b6572554b,Maurice Danker,1023,Car Dash Cam,Electronics,Card,2,116.39,2024-02-04T02:51:56.000-08:00,UK,Leeds,Amazon,BB209118,Y,
17EFD79A,4a756c6965204c796e63684a6170616e,Julie Lynch,1062,Electric Fan,Home Appliances,Card,2,69.99,2024-03-25T22:59:43.000-07:00,Japan,Osaka,Walmart,2E367E56,Y,
8DB1281E,546f6d204675656e746573555341,Tom Fuentes,1051,Blender,Home Appliances,Card,1,149.99,2024-01-13T13:13:36.000-08:00,USA,Houston,Walmart,CD0A6265,N,Insufficent Funds
186573BC,497269732053776172747a554b,Iris Swartz,1131,Hiking Backpack,Sporting Goods,Card,4,126.09,2024-03-27T05:07:02.000-07:00,UK,Glasgow,Amazon,722DB002,Y,
A043894C,47656f726765205377616e736f6e555341,George Swanson,1017,Digital Camera,Electronics,Bank Transfer,2,678.99,2024-06-23T10:06:06.000-07:00,USA,Phoenix,Amazon,6932B46B,Y,
36A1C110,4576656c796e20436c6576656e676572555341,Evelyn Clevenger,1085,Toy Camera,Toys,Card,3,9.69,2024-08-12T15:51:04.000-07:00,USA,Phoenix,Amazon,B811A785,Y,
1ED217B2,4d69636861656c204368616e63654a6170616e,Michael Chance,1120,Caulking Gun,Tools,Card,1,67.89,2024-01-03T05:15:32.000-08:00,Japan,Tokyo,Amazon,F75C2653,Y,
1ED217B2,4d69636861656c204368616e63654a6170616e,Michael Chance,1120,Caulking Gun,Tools,Card,1,67.89,2024-01-03T05:15:32.000-08:00,Japan,Tokyo,Amazon,F75C2653,Y,
3603D28D,4a6f686e2048616c6668696c6c555341,John Halfhill,1057,Washing Machine,Home Appliances,Apple Pay,1,290.99,2024-01-05T17:54:18.000-08:00,USA,Los Angeles,Amazon,63EC4495,Y,
A68BA32E,536865696c612056616e77696e67657264656e555341,Sheila Vanwingerden,1001,Smartphone,Electronics,Bank Transfer,3,823.99,2024-05-16T19:48:47.000-07:00,USA,Phoenix,Target,9EACAEF8,Y,
EA193910,5374657068656e204d6f6e657968756e496e646961,Stephen Moneyhun,1048,Electric Kettle,Home Appliances,Bank Transfer,1,29.09,2024-10-23T02:04:46.000-07:00,India,Mumbai,Amazon,C5C163D2,Y,
9B0AE80E,4c6f756973652057696c6c69616d734a6170616e,Louise Williams,1066,Lego Set,Toys,Card,3,39.99,2024-04-07T12:20:20.000-07:00,Japan,Nagoya,Walmart,4207A6E8,Y,
AE7C4509,436c616972652043756e6e696e6768616d555341,Claire Cunningham,1046,Air Purifier,Home Appliances,Paypal,2,145.49,2024-03-17T02:03:53.000-07:00,USA,New York,Amazon,1415CC09,Y,
3A6ECA63,4a6f796365204a61636b736f6e4a6170616e,Joyce Jackson,1050,Coffee Maker,Home Appliances,Card,1,193.99,2024-02-21T05:43:50.000-08:00,Japan,Osaka,Amazon,4F0C3E8B,Y,
AC310B0F,4b6174686c65656e20476f6c7a555341,Kathleen Golz,1110,Power Saw,Tools,Bank Transfer,2,308.99,2024-06-23T09:53:16.000-07:00,USA,Los Angeles,Target,8E8E8363,N,Technical Issues
AE1E2CDC,4c6f7569736520536e6f646479555341,Louise Snoddy,1110,Power Saw,Tools,Apple Pay,1,308.99,2024-03-05T07:10:09.000-08:00,USA,Chicago,Target,A7B0C551,Y,
CA2F3B2C,54616e79612048617274555341,Tanya Hart,1010,USB Flash Drive,Electronics,Bank Transfer,2,1338.99,2024-01-09T10:27:01.000-08:00,USA,Chicago,Target,017C97EE,Y,
A80E4238,4a6f736520486164646f78555341,Jose Haddox,1040,Wool Sweater,Clothing,Card,3,41.19,2024-07-10T23:23:30.000-07:00,USA,New York,Target,A46A2DD5,Y,
2009F7EC,54617261204d63696e746f7368554b,Tara Mcintosh,1066,Lego Set,Toys,Bank Transfer,2,39.99,2024-08-05T18:52:51.000-07:00,UK,Leeds,Walmart,1A27031C,N,Insufficent Funds
AA212ABE,4a616d657320477265656e7570555341,James Greenup,1006,Bluetooth Speaker,Electronics,Card,3,145.49,2024-09-15T10:28:46.000-07:00,USA,New York,Amazon,B8BE83EC,Y,
B09A2A66,47696e61204e656e6e6f554b,Gina Nenno,1073,Water Gun,Toys,Apple Pay,1,19.99,2024-08-16T14:18:52.000-07:00,UK,Manchester,Walmart,2D269962,Y,
22CD58A0,45646e6120476f6f64656e4765726d616e79,Edna Gooden,1091,Travel Guide,Books,Card,3,14.54,2024-07-17T22:39:55.000-07:00,Germany,Berlin,Amazon,BF443D93,Y,
A3A4C151,4a616d657320426f776c696e67554b,James Bowling,1084,Musical Toy,Toys,Card,2,11.63,2024-08-03T01:48:29.000-07:00,UK,Manchester,Amazon,20BBDBD0,Y,
A0A30AAB,4b61746879205661726761734765726d616e79,Kathy Vargas,1067,Action Figure,Toys,Paypal,1,19.39,2024-01-21T22:01:31.000-08:00,Germany,Munich,Amazon,239DEF4E,N,Insufficent Funds
9AAAA375,4b6172656e2048616e6e6168555341,Karen Hannah,1032,Winter Coat,Clothing,Card,4,149.99,2024-02-12T04:15:31.000-08:00,USA,Los Angeles,Walmart,BC90B547,Y,
AB07E556,526f7361204c6f70657a555341,Rosa Lopez,1079,Electric Train Set,Toys,Card,3,46.34,2024-05-21T16:33:11.000-07:00,USA,Chicago,Target,28DC5758,Y,
6449735B,427269616e204875796e68555341,Brian Huynh,1043,Rain Jacket,Clothing,Paypal,1,205.9,2024-09-29T15:55:41.000-07:00,USA,Houston,Target,F14601B0,Y,
95E57E1A,4a6f686e2042726f776e555341,John Brown,1003,Laptop,Electronics,Paypal,1,969.99,2024-12-09T09:33:35.000-08:00,USA,New York,Amazon,423441C8,Y,
F47D8768,52616520486f706b696e73554b,Rae Hopkins,1053,Dishwasher,Home Appliances,Bank Transfer,1,387.99,2024-01-02T19:37:29.000-08:00,UK,Glasgow,Amazon,E1C2D2CA,Y,
F74687B3,56696e63656e74204761726e6572496e646961,Vincent Garner,1138,Tennis Racket,Sporting Goods,Card,3,119.99,2024-04-25T18:40:19.000-07:00,India,Ahmedabad,Walmart,D861039C,Y,
3E269E06,446176696420466c796e6e555341,David Flynn,1068,Dollhouse,Toys,Card,3,48.49,2024-03-28T08:56:39.000-07:00,USA,Chicago,Amazon,9BBF0357,Y,
8B8ADD68,4b696d6265726c7920446962656e65646574746f555341,Kimberly Dibenedetto,1115,Electric Sander,Tools,Card,2,77.59,2024-08-04T14:16:06.000-07:00,USA,Phoenix,Amazon,1219F813,Y,
A16622E8,416e74686f6e792041766579554b,Anthony Avey,1116,Socket Set,Tools,Card,2,48.49,2024-06-17T13:41:09.000-07:00,UK,Glasgow,Amazon,D7E21EF4,Y,
C1C64792,44616e69656c2042726f64657269636b555341,Daniel Broderick,1076,Stuffed Animal,Toys,Bank Transfer,3,15.99,2024-03-31T07:18:27.000-07:00,USA,Houston,Walmart,B4DA747F,Y,
8FB38993,476572616c64204164616d65555341,Gerald Adame,1076,Stuffed Animal,Toys,Bank Transfer,1,15.51,2024-10-20T04:52:29.000-07:00,USA,Los Angeles,Amazon,9AB6007E,Y,
848DA90B,54696666616e79205661726761734a6170616e,Tiffany Vargas,1092,Children's Storybook,Books,Paypal,2,20.59,2024-09-18T22:24:17.000-07:00,Japan,Tokyo,Target,D7078737,Y,
5019786A,416d69204272616974687761697465555341,Ami Braithwaite,1039,Sunglasses,Clothing,Apple Pay,2,51.49,2024-05-12T06:11:39.000-07:00,USA,Houston,Target,B35A84FA,Y,
51E2528A,4c696e646120477265656e4a6170616e,Linda Green,1057,Washing Machine,Home Appliances,Card,2,308.99,2024-08-10T14:11:04.000-07:00,Japan,Sapporo,Target,D6AFC489,Y,
DE5F78B1,446f6e616c642053616c696d555341,Donald Salim,1134,Portable Camping Stove,Sporting Goods,Card,1,51.49,2024-02-24T13:27:58.000-08:00,USA,Phoenix,Target,1EC93BD3,Y,
58705836,4a6f686e6e79204b756a6177736b69555341,Johnny Kujawski,1127,Sleeping Bag,Sporting Goods,Paypal,1,92.69,2024-02-06T17:04:36.000-08:00,USA,Houston,Target,9DA556CA,Y,
6ABDFCA6,48696c6465676172642047726179736f6e555341,Hildegard Grayson,1045,Wristwatch,Clothing,Card,1,154.49,2024-12-05T15:12:35.000-08:00,USA,New York,Target,F3C11354,Y,
22644C36,4465626f7261682044616e6e6572555341,Deborah Danner,1039,Sunglasses,Clothing,Bank Transfer,3,48.49,2024-11-28T10:39:24.000-08:00,USA,New York,Amazon,AF9C2EC2,Y,
D23D3E70,476973656c65204d617a75724765726d616e79,Gisele Mazur,1092,Children's Storybook,Books,Bank Transfer,1,20.59,2024-10-11T10:16:38.000-07:00,Germany,Berlin,Target,CE1C12C7,Y,
0A0EC5E9,416d616e646120436f6e7374616e74696e654a6170616e,Amanda Constantine,1128,Yoga Mat,Sporting Goods,Apple Pay,2,36.04,2024-11-10T01:02:42.000-08:00,Japan,Osaka,Target,596E6D6A,Y,
C192B722,4361726f6c696e6520476172646e65724765726d616e79,Caroline Gardner,1024,E-Reader,Electronics,Card,2,89.99,2024-11-02T16:08:55.000-07:00,Germany,Hamburg,Walmart,5268E068,N,Insufficent Funds
ED2A42B8,52756279204a6f686e736f6e555341,Ruby Johnson,1070,Puzzle Game,Toys,Card,3,29.09,2024-02-22T16:21:52.000-08:00,USA,Los Angeles,Amazon,29C38930,Y,
A45D6411,4a61736f6e204265754765726d616e79,Jason Beu,1053,Dishwasher,Home Appliances,Card,2,387.99,2024-11-20T04:41:17.000-08:00,Germany,Hamburg,Amazon,876C4EC7,N,Insufficent Funds
37E0B92E,4c7563696c6c6520446561746f6e496e646961,Lucille Deaton,1015,VR Headset,Electronics,Card,3,387.99,2024-05-17T02:08:39.000-07:00,India,Bangalore,Amazon,86DB0587,Y,
54F8D475,457468656c2053717569726573496e646961,Ethel Squires,1041,Compression Socks,Clothing,Card,6,13.38,2024-03-16T10:05:22.000-07:00,India,Delhi,Target,743EC402,Y,
A2C02C46,43796e74686961204a6f696e6572555341,Cynthia Joiner,1056,Electric Grill,Home Appliances,Card,2,77.59,2024-04-18T13:30:27.000-07:00,USA,Los Angeles,Amazon,4DE8D7CD,Y,
F0694B57,456c697a616265746820536d697468555341,Elizabeth Smith,1005,Smartwatch,Electronics,Card,1,299.99,2024-06-05T02:52:35.000-07:00,USA,Chicago,Walmart,5521857C,Y,
7F68B5E4,436f6e6e6965204e65616c65555341,Connie Neale,1142,Resistance Bands,Sporting Goods,Paypal,3,25.74,2024-11-22T14:35:41.000-08:00,USA,Los Angeles,Target,751320B7,Y,
7E7E2DFD,4b6576696e204275726e73555341,Kevin Burns,1008,Gaming Console,Electronics,Apple Pay,2,484.99,2024-05-02T10:27:57.000-07:00,USA,Chicago,Amazon,D8D4AF5D,Y,
519BC723,416e74686f6e792054726976696e6f4a6170616e,Anthony Trivino,1106,Cordless Drill,Tools,Bank Transfer,1,205.99,2024-12-25T20:59:53.000-08:00,Japan,Nagoya,Target,EF121539,Y,
EFADE04F,436861726c696520546174654a6170616e,Charlie Tate,1115,Electric Sander,Tools,Card,2,77.59,2024-12-23T04:39:56.000-08:00,Japan,Osaka,Amazon,1FCFA33B,Y,
C6DEFB31,4a6f736875612048617272696e67746f6e555341,Joshua Harrington,1047,Robot Vacuum Cleaner,Home Appliances,Card,2,484.99,2024-02-07T18:31:17.000-08:00,USA,New York,Amazon,51C84D7D,Y,
E2B7581A,53616e6472612053616e746f73555341,Sandra Santos,1063,Vacuum Cleaner,Home Appliances,Apple Pay,1,205.99,2024-08-24T05:23:59.000-07:00,USA,Houston,Target,AF9733C2,Y,
CD12643B,4d617279205768697465496e646961,Mary White,1108,Screwdriver Set,Tools,Bank Transfer,2,48.49,2024-09-09T23:26:20.000-07:00,India,Ahmedabad,Amazon,125738D2,Y,
6653F061,4164616d204869636b73555341,Adam Hicks,1126,Camping Tent,Sporting Goods,Card,2,205.99,2024-06-17T09:18:07.000-07:00,USA,New York,Target,C131D50B,Y,
F62647C5,44617669642043726f636b657474555341,David Crockett,1003,Laptop,Electronics,Bank Transfer,2,1029.99,2024-07-27T07:27:44.000-07:00,USA,Chicago,Target,2B2BB805,Y,
7C820FE5,5368616b697261205065726b696e73555341,Shakira Perkins,1098,Business Strategy Book,Books,Card,3,14.54,2024-09-02T10:25:04.000-07:00,USA,Los Angeles,Amazon,10E8AC2E,N,Insufficent Funds
35361D27,5061756c20536d697468555341,Paul Smith,1025,Electric Scooter,Electronics,Card,1,775.99,2024-12-07T07:55:52.000-08:00,USA,New York,Amazon,59729DC6,Y,
C9DC87C5,44617669642043756c6c696e73496e646961,David Cullins,1099,Fitness & Nutrition Guide,Books,Apple Pay,3,29.09,2024-03-13T19:21:02.000-07:00,India,Delhi,Amazon,40CF8402,Y,
EFA28A75,466c6f72612044756e6e4a6170616e,Flora Dunn,1008,Gaming Console,Electronics,Card,2,514.99,2024-06-17T07:04:24.000-07:00,Japan,Yokohama,Target,9E7B8E2F,Y,
E163E18E,4d69636861656c20436564696c6c6f554b,Michael Cedillo,1093,Mystery Novel,Books,Bank Transfer,1,29.99,2024-06-17T14:16:12.000-07:00,UK,Birmingham,Walmart,604BEB95,Y,
9F44EE8E,436f726e656c6c20426f7563686572555341,Cornell Boucher,1092,Children's Storybook,Books,Apple Pay,2,19.39,2024-07-09T08:27:14.000-07:00,USA,Houston,Amazon,F67588A5,Y,
DD8E55FC,5669636b69204d617274696e555341,Vicki Martin,1010,USB Flash Drive,Electronics,Paypal,3,1299.99,2024-02-25T12:03:32.000-08:00,USA,Phoenix,Walmart,73E849B9,Y,
E66EC55E,526f67657220436f70656c616e64554b,Roger Copeland,1116,Socket Set,Tools,Card,1,51.49,2024-09-18T19:36:55.000-07:00,UK,Leeds,Target,DB6CC753,N,Insufficent Funds
E7F6FF9A,4b61746879204d656e6f747469555341,Kathy Menotti,1130,Folding Chair,Sporting Goods,Apple Pay,4,29.99,2024-08-08T06:24:15.000-07:00,USA,Houston,Walmart,B11999FA,Y,
08774943,4a6f73657068696e65204c6f686d616e4765726d616e79,Josephine Lohman,1140,Skateboard,Sporting Goods,Card,2,51.49,2024-07-01T22:42:12.000-07:00,Germany,Berlin,Target,2FB6D3D8,Y,
08882326,4a6f686e6e6965204b65747465726d616e554b,Johnnie Ketterman,1082,Toy Robot,Toys,Apple Pay,2,48.49,2024-03-02T12:40:27.000-08:00,UK,Leeds,Amazon,E65D55A0,Y,
8DE894B9,436861726c65732047616e6479555341,Charles Gandy,1026,Cotton T-Shirt,Clothing,Paypal,7,19.39,2024-12-03T12:52:41.000-08:00,USA,New York,Amazon,0F478723,Y,
9754D0D4,4a6572656d7920446572616d75734a6170616e,Jeremy Deramus,1045,Wristwatch,Clothing,Card,1,149.99,2024-03-14T04:12:52.000-07:00,Japan,Nagoya,Walmart,1820E707,Y,
319F7698,57656e64656c6c2050616c6f6e654a6170616e,Wendell Palone,1024,E-Reader,Electronics,Card,1,87.29,2024-11-17T22:45:52.000-08:00,Japan,Nagoya,Amazon,955C2394,Y,
E45A3043,416e746f696e657474652048617373496e646961,Antoinette Hass,1064,Rice Cooker,Home Appliances,Card,1,92.69,2024-04-06T14:48:41.000-07:00,India,Ahmedabad,Target,E72B58E2,Y,
C9DB63B9,4265726e616465747465204b72616d65724a6170616e,Bernadette Kramer,1058,Refrigerator,Home Appliances,Card,1,599.99,2024-11-12T00:22:13.000-08:00,Japan,Tokyo,Walmart,0E903A3C,Y,
67FDD015,486563746f722053616c7374726f6d496e646961,Hector Salstrom,1023,Car Dash Cam,Electronics,Bank Transfer,3,123.59,2024-07-31T20:21:04.000-07:00,India,Ahmedabad,Target,B71A7FDB,Y,
130D6AFC,53746576656e20486561646c6579555341,Steven Headley,1016,Drone Camera,Electronics,Card,2,999.99,2024-04-30T23:24:02.000-07:00,USA,New York,Walmart,2875C582,Y,
E8919F30,506174726963696120446965626f6c64555341,Patricia Diebold,1001,Smartphone,Electronics,Apple Pay,2,823.99,2024-09-15T15:05:33.000-07:00,USA,New York,Target,EFFC60BD,Y,
7B08879C,4d656c6973736120436172726f6c6c4a6170616e,Melissa Carroll,1003,Laptop,Electronics,Card,3,969.99,2024-02-25T22:00:41.000-08:00,Japan,Nagoya,Amazon,75C193FE,N,Fraud
5B374EC2,53746576656e204265726e696572555341,Steven Bernier,1141,Dumbbell Set,Sporting Goods,Paypal,1,77.59,2024-11-09T21:10:19.000-08:00,USA,Los Angeles,Amazon,C7129B00,N,Fraud
D2E8F369,5665726f6e6963612057616c6c616365555341,Veronica Wallace,1132,Mountain Bike,Sporting Goods,Card,2,360.49,2024-11-25T17:43:16.000-08:00,USA,Chicago,Target,C041A80F,Y,
FE4FB61E,5061756c204b61726f77554b,Paul Karow,1026,Cotton T-Shirt,Clothing,Card,6,19.39,2024-08-11T14:58:16.000-07:00,UK,Birmingham,Amazon,677112E7,Y,
3AE0D2FB,48656c656e2057686f72746f6e555341,Helen Whorton,1040,Wool Sweater,Clothing,Paypal,7,41.19,2024-06-02T04:38:50.000-07:00,USA,Los Angeles,Target,B550ED53,Y,
E2313387,4d696368656c6c65204b6f70706c654765726d616e79,Michelle Kopple,1126,Camping Tent,Sporting Goods,Bank Transfer,4,199.99,2024-11-29T11:35:37.000-08:00,Germany,Frankfurt,Walmart,C0CD6C38,Y,
C5EA74F6,45646e61205175696e746f555341,Edna Quinto,1087,Science Fiction Book,Books,Apple Pay,1,24.99,2024-02-22T05:50:58.000-08:00,USA,Los Angeles,Walmart,FFABA6E6,Y,
DA1E844D,53616e647261204a6f6e6573555341,Sandra Jones,1119,Utility Knife,Tools,Apple Pay,1,77.59,2024-06-18T08:27:14.000-07:00,USA,Houston,Amazon,4F1BCA3E,Y,
2FDC42AA,4c757468657220526f6c6c696e73555341,Luther Rollins,1071,Board Game,Toys,Card,1,41.19,2024-05-14T15:31:48.000-07:00,USA,New York,Target,7E030623,Y,
3AEDF4E1,4b6174686965204272696e736f6e554b,Kathie Brinson,1071,Board Game,Toys,Card,2,38.79,2024-06-04T09:25:26.000-07:00,UK,Glasgow,Amazon,2500B792,Y,
A46B5FCF,4a65616e2053636f7474555341,Jean Scott,1113,Wrench Set,Tools,Card,1,41.19,2024-03-27T03:36:27.000-07:00,USA,Chicago,Target,538075D0,Y,
A755ADB7,4d617269612043616d6163686f4765726d616e79,Maria Camacho,1040,Wool Sweater,Clothing,Bank Transfer,1,41.19,2024-02-18T13:19:40.000-08:00,Germany,Munich,Target,D2E067ED,Y,
A6CA07DA,416c69736120436f784a6170616e,Alisa Cox,1036,Sneakers,Clothing,Bank Transfer,7,102.99,2024-02-06T13:39:28.000-08:00,Japan,Tokyo,Target,61A66F12,Y,
A95F5416,52757373656c6c204c6f77657279555341,Russell Lowery,1136,Football,Sporting Goods,Paypal,4,24.24,2024-12-06T10:13:32.000-08:00,USA,Phoenix,Amazon,9917B2F8,Y,
CDFA4F06,4d6172676172657420536d697468555341,Margaret Smith,1007,Noise-Cancelling Headphones,Electronics,Bank Transfer,2,257.49,2024-07-03T04:48:27.000-07:00,USA,Phoenix,Target,2859225F,Y,
39A3F26C,536869726c657920477261766974744765726d616e79,Shirley Gravitt,1077,Card Game,Toys,Card,2,24.99,2024-08-02T15:24:57.000-07:00,Germany,Frankfurt,Walmart,E8A3403A,Y,
A61AA492,48656c656e204e656c6c555341,Helen Nell,1011,Portable Power Bank,Electronics,Card,1,39.99,2024-11-28T00:15:44.000-08:00,USA,Chicago,Walmart,6929F091,Y,
8442C3A0,4a6f656c204c6f774765726d616e79,Joel Low,1058,Refrigerator,Home Appliances,Apple Pay,1,599.99,2024-02-09T22:09:35.000-08:00,Germany,Hamburg,Walmart,137C2558,Y,
072BC3E7,57696c6c696520466f6e674a6170616e,Willie Fong,1056,Electric Grill,Home Appliances,Card,1,77.59,2024-07-14T23:48:34.000-07:00,Japan,Yokohama,Amazon,CDFA4CA2,Y,
D081A6DE,4861727269657420537072696e676572555341,Harriet Springer,1047,Robot Vacuum Cleaner,Home Appliances,Paypal,2,499.99,2024-09-15T07:05:18.000-07:00,USA,Chicago,Walmart,4F75EDD1,Y,
2F308FEB,4a75616e20427279616e74555341,Juan Bryant,1040,Wool Sweater,Clothing,Bank Transfer,1,38.79,2024-01-19T18:06:29.000-08:00,USA,Phoenix,Amazon,CA66C114,Y,
B59F645B,417274687572204c696e6b555341,Arthur Link,1041,Compression Socks,Clothing,Card,3,12.99,2024-05-12T01:18:51.000-07:00,USA,Los Angeles,Walmart,E43F8587,Y,
30CE80E6,477265676f7279204c616a6f6965555341,Gregory Lajoie,1054,Toaster,Home Appliances,Paypal,1,41.19,2024-09-09T02:28:42.000-07:00,USA,New York,Target,F9D53949,Y,
36E5AC66,546f6464204d617273746f6e4765726d616e79,Todd Marston,1119,Utility Knife,Tools,Bank Transfer,2,82.39,2024-12-08T21:55:06.000-08:00,Germany,Cologne,Target,DFEF6E72,Y,
